ChEMBL ID;Receptor;Species;Purchasable;No. records;Assay type;Min.;Average;Max.;Unit;Mol. weight;Rot. Bonds;H don;H acc;LogP;Smiles
compound26[PMID:16190743];996;Smallmolecule;None;-;0;Human;30;Binding;4;4.9;5.9;7.9;IC50;ChEMBL;391;7;1;5;4.1;CC(Cc1ccc(cc1)c1onc(n1)c1ccc(cc1)CN1CC(C1)C(=O)O)C
CYM-5541;1225;Smallmolecule;None;-;0;Human;44;Binding;3;7.0;7.0;7.0;EC50;ChEMBL;316;4;0;3;4.7;O=C(N(C1CCCCC1)C1CCCCC1)c1noc(c1)C1CC1
fingolimod-phosphate;1533;Smallmolecule;None;-;0;Human;32;Binding;13;7.9;8.3;8.7;EC50;ChEMBL;387;14;4;4;3.3;CCCCCCCCc1ccc(cc1)CCC(COP(=O)(O)O)(CO)N
fingolimod-phosphate;1533;Smallmolecule;None;-;0;Human;32;Binding;13;8.2;8.2;8.2;IC50;ChEMBL;387;14;4;4;3.3;CCCCCCCCc1ccc(cc1)CCC(COP(=O)(O)O)(CO)N
ponesimod;2971;Smallmolecule;None;-;0;Human;0;Binding;3;5.7;5.7;5.7;pIC50;GuidetoPharmacology;460;8;2;6;4.3;CCCN=C1S/C(=C\c2ccc(c(c2)Cl)OC[C@@H](CO)O)/C(=O)N1c1ccccc1C
(S)-FTY720-phosphate;3394;Smallmolecule;None;-;0;Human;29;Binding;17;8.2;8.2;8.2;IC50;ChEMBL;387;14;4;4;3.3;CCCCCCCCc1ccc(cc1)CC[C@@](COP(=O)(O)O)(CO)N
(S)-FTY720-phosphate;3394;Smallmolecule;None;-;0;Human;29;Binding;17;7.0;7.7;8.3;EC50;ChEMBL;387;14;4;4;3.3;CCCCCCCCc1ccc(cc1)CC[C@@](COP(=O)(O)O)(CO)N
sphingosine1-phosphate;3443;Smallmolecule;None;-1;4;Human;34;Binding;20;7.6;8.6;9.6;pKd;GuidetoPharmacology;379;17;4;4;4.0;CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)(O)O)N)O
sphingosine1-phosphate;3443;Smallmolecule;None;-1;4;Human;34;Binding;20;7.1;8.5;9.7;EC50;ChEMBL;379;17;4;4;4.0;CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)(O)O)N)O
sphingosine1-phosphate;3443;Smallmolecule;None;-1;4;Human;34;Binding;20;9.0;9.5;10.4;IC50;ChEMBL;379;17;4;4;4.0;CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)(O)O)N)O
TY-52156;3666;Smallmolecule;None;-;1;Human;0;Binding;1;7.0;7.0;7.0;pKi;GuidetoPharmacology;363;4;2;3;5.3;Clc1ccc(cc1)NNC(=Nc1ccc(cc1)Cl)C(=O)C(C)(C)C
VPC03090-P;3783;Smallmolecule;None;-23;5;Human;0;Binding;1;7.2;7.3;7.3;pKi;GuidetoPharmacology;369;11;3;3;4.3;CCCCCCCCc1cccc(c1)C1CC(C1)(N)COP(=O)(O)O
VPC23019;3786;Smallmolecule;None;-85;2;Human;34;Binding;2;5.9;5.9;5.9;pKi;GuidetoPharmacology;372;12;4;4;3.0;CCCCCCCCc1cccc(c1)NC(=O)[C@@H](COP(=O)(O)O)N
VPC44116;3789;Smallmolecule;None;-31;2;Human;4;Binding;2;6.5;6.5;6.5;pKi;GuidetoPharmacology;370;12;4;3;3.4;CCCCCCCCc1cccc(c1)NC(=O)[C@@H](CCP(=O)(O)O)N
VPC44116;3789;Smallmolecule;None;-31;2;Human;4;Binding;2;6.5;6.5;6.5;Ki;ChEMBL;370;12;4;3;3.4;CCCCCCCCc1cccc(c1)NC(=O)[C@@H](CCP(=O)(O)O)N
CHEMBL117910;11002;Smallmolecule;None;-;0;Human;0;Binding;1;6.1;6.1;6.1;IC50;ChEMBL;479;16;3;4;5.2;CCCCCCCCCOc1c(Br)cc(CNCCCP(=O)(O)O)cc1OC
CHEMBL1180159;11145;Smallmolecule;None;-;0;Human;0;Binding;1;6.2;6.2;6.2;EC50;ChEMBL;396;18;4;5;3.2;CCCCCCCCCCCCCCONC(=O)[C@@H](N)COP(=O)(O)O
CHEMBL1183918;11824;Smallmolecule;None;-;0;Human;0;Binding;1;6.1;6.1;6.1;EC50;ChEMBL;352;15;4;4;2.5;CCCCCCCCCCCCNC(=O)[C@@H](N)COP(=O)(O)O
CHEMBL1184089;11849;Smallmolecule;None;-;0;Human;0;Binding;1;5.8;5.8;5.8;EC50;ChEMBL;372;12;4;4;3.0;CCCCCCCCc1ccc(NC(=O)[C@@H](N)COP(=O)(O)O)cc1
CHEMBL185389;66134;Smallmolecule;None;-;0;Human;0;Binding;1;7.3;7.3;7.3;EC50;ChEMBL;380;17;4;4;3.2;CCCCCCCCCCCCCCNC(=O)[C@H](N)COP(=O)(O)O
CHEMBL227371;84885;Smallmolecule;None;-10;2;Human;0;Binding;2;6.4;6.3;6.4;EC50;ChEMBL;372;12;4;4;3.0;CCCCCCCCc1ccc(NC(=O)[C@H](N)COP(=O)(O)O)cc1
CHEMBL227371;84885;Smallmolecule;None;-10;2;Human;0;Binding;2;6.5;6.5;6.5;Ki;ChEMBL;372;12;4;4;3.0;CCCCCCCCc1ccc(NC(=O)[C@H](N)COP(=O)(O)O)cc1
CHEMBL112655;9371;Smallmolecule;None;-;0;Human;0;Binding;1;7.2;7.2;7.2;IC50;ChEMBL;371;13;4;3;3.4;CCCCCCCCc1ccc(CCC(N)C(O)CP(=O)(O)O)cc1
CHEMBL114584;9682;Smallmolecule;None;-;0;Human;0;Binding;2;6.3;7.2;8.2;IC50;ChEMBL;385;14;4;3;3.8;CCCCCCCCc1ccc(CCC(N)(CO)CCP(=O)(O)O)cc1
CHEMBL114976;9757;Smallmolecule;None;-;0;Human;0;Binding;1;6.5;6.5;6.5;IC50;ChEMBL;371;13;4;3;3.7;CCCCCCCCc1ccc(CC[C@H](N)C[C@@H](O)P(=O)(O)O)cc1
CHEMBL115131;9780;Smallmolecule;None;-;0;Human;0;Binding;1;5.1;5.1;5.1;IC50;ChEMBL;355;13;2;3;4.1;CCCCCCCCc1ccc(CCC(N)CCS(=O)(=O)O)cc1
CHEMBL115554;9849;Smallmolecule;None;-;0;Human;0;Binding;1;7.8;7.8;7.8;IC50;ChEMBL;371;13;4;3;3.7;CCCCCCCCc1ccc(CC[C@@H](N)C[C@@H](O)P(=O)(O)O)cc1
CHEMBL115713;9879;Smallmolecule;None;-;0;Human;2;Binding;3;7.1;7.5;7.8;IC50;ChEMBL;371;13;4;3;3.7;CCCCCCCCc1ccc(CC[C@@H](N)C[C@H](O)P(=O)(O)O)cc1
CHEMBL115714;9880;Smallmolecule;None;-;0;Human;0;Binding;1;6.5;6.5;6.5;IC50;ChEMBL;371;13;4;3;3.7;CCCCCCCCc1ccc(CC[C@H](N)C[C@H](O)P(=O)(O)O)cc1
CHEMBL115738;9885;Smallmolecule;None;-;0;Human;0;Binding;1;7.8;7.8;7.8;IC50;ChEMBL;363;19;3;2;5.6;CCCCCCCCCCCCCCCCNCCCP(=O)(O)O
CHEMBL116140;10012;Smallmolecule;None;-;0;Human;0;Binding;1;6.8;6.8;6.8;IC50;ChEMBL;335;14;3;3;3.9;CCCCCCCCCc1ccc(CNCC(O)CC(=O)O)cc1
CHEMBL117031;10381;Smallmolecule;None;-;0;Human;0;Binding;1;8.7;8.7;8.7;IC50;ChEMBL;355;14;3;2;4.6;NC(CCCCCCCCCCc1ccccc1)CCP(=O)(O)O
CHEMBL117130;10488;Smallmolecule;None;-;0;Human;0;Binding;1;8.2;8.2;8.2;IC50;ChEMBL;373;13;4;4;3.3;CCCCCCCCc1ccc(CCC(N)(CO)OP(=O)(O)O)cc1
CHEMBL117973;11094;Smallmolecule;None;-;0;Human;0;Binding;1;8.6;8.6;8.6;IC50;ChEMBL;349;18;3;2;5.2;CCCCCCCCCCCCCCCNCCCP(=O)(O)O
CHEMBL118068;11358;Smallmolecule;None;-;0;Human;0;Binding;1;6.4;6.4;6.4;IC50;ChEMBL;335;14;3;3;3.9;CCCCCCCCCc1ccc(CNCCC(O)C(=O)O)cc1
CHEMBL118265;11648;Smallmolecule;None;-;0;Human;0;Binding;1;8.6;8.6;8.6;IC50;ChEMBL;321;16;3;2;4.5;CCCCCCCCCCCCCNCCCP(=O)(O)O
CHEMBL1183950;11831;Smallmolecule;None;-;0;Human;2;Binding;1;6.1;6.1;6.1;EC50;ChEMBL;408;19;4;4;4.0;CCCCCCCCCCCCCCCCNC(=O)[C@@H](N)COP(=O)(O)O
CHEMBL1184130;11864;Smallmolecule;None;-;0;Human;0;Binding;1;7.1;7.0;7.1;EC50;ChEMBL;400;14;4;4;3.7;CCCCCCCCCCc1ccc(NC(=O)[C@H](N)COP(=O)(O)O)cc1
CHEMBL118860;12574;Smallmolecule;None;-;0;Human;3;Binding;4;7.7;8.3;8.6;IC50;ChEMBL;355;14;3;2;4.6;CCCCCCCCCc1ccc(CNCCCP(=O)(O)O)cc1
CHEMBL182164;64351;Smallmolecule;None;-;0;Human;2;Binding;1;6.1;6.1;6.1;EC50;ChEMBL;380;17;4;4;3.2;CCCCCCCCCCCCCCNC(=O)[C@@H](N)COP(=O)(O)O
CHEMBL325050;109814;Smallmolecule;None;-;0;Human;0;Binding;1;5.2;5.2;5.2;IC50;ChEMBL;319;13;2;2;4.7;CCCCCCCCc1ccc(CCC(N)CCC(=O)O)cc1
CHEMBL325198;109844;Smallmolecule;None;-;0;Human;2;Binding;2;6.6;6.5;6.6;IC50;ChEMBL;355;13;3;2;4.4;CCCCCCCCc1ccc(CCC(N)CCP(=O)(O)O)cc1
CHEMBL334144;114106;Smallmolecule;None;-;0;Human;0;Binding;1;7.3;7.3;7.3;IC50;ChEMBL;349;17;3;2;5.4;CCCCCCCCCCCCCCCC(N)CCP(=O)(O)O
CHEMBL334213;114197;Smallmolecule;None;-;0;Human;3;Binding;3;8.4;8.4;8.4;IC50;ChEMBL;335;17;3;2;4.8;CCCCCCCCCCCCCCNCCCP(=O)(O)O
CHEMBL424254;164781;Smallmolecule;None;-;0;Human;0;Binding;1;6.5;6.5;6.5;IC50;ChEMBL;337;14;2;2;4.9;CCCCCCCCCc1ccc(CNCC(F)CC(=O)O)cc1
CHEMBL432067;167198;Smallmolecule;None;-;0;Human;0;Binding;2;9.2;9.2;9.2;IC50;ChEMBL;357;13;3;3;4.0;CCCCCCCCc1ccc(CCC(N)COP(=O)(O)O)cc1
CHEMBL91283;202504;Smallmolecule;None;-;0;Human;0;Binding;1;6.1;6.1;6.1;IC50;ChEMBL;724;25;7;5;7.9;CCCCCCCCc1ccc(CCC(N)/C=C/P(=O)(O)O)cc1.CCCCCCCCc1ccc(CCC(N)C(O)CP(=O)(O)O)cc1
CHEMBL115970;9925;Smallmolecule;None;-;0;Human;0;Binding;1;6.6;6.6;6.6;IC50;ChEMBL;369;14;3;3;4.3;CCCCCCCCC(=O)c1ccc(CNCCCP(=O)(O)O)cc1
CHEMBL1160958;9988;Smallmolecule;None;-;0;Human;0;Binding;1;6.0;6.0;6.0;IC50;ChEMBL;339;14;3;3;4.8;CCCCCCCCCc1ccc(CNCCCP(O)O)cc1
CHEMBL116981;10311;Smallmolecule;None;-;0;Human;0;Binding;1;6.8;6.8;6.8;IC50;ChEMBL;389;12;3;2;5.1;CCCCCCc1ccc(-c2ccc(CNCCCP(=O)(O)O)cc2)cc1
CHEMBL117007;10339;Smallmolecule;None;-;0;Human;0;Binding;1;7.0;7.0;7.0;IC50;ChEMBL;371;14;4;3;4.1;CCCCCCCCC(O)c1ccc(CNCCCP(=O)(O)O)cc1
CHEMBL117403;10748;Smallmolecule;None;-;0;Human;0;Binding;1;6.6;6.5;6.6;IC50;ChEMBL;371;13;3;4;3.5;CCCCCCCOC(=O)c1ccc(CNCCCP(=O)(O)O)cc1
CHEMBL117569;10770;Smallmolecule;None;-;0;Human;0;Binding;1;6.9;6.9;6.9;IC50;ChEMBL;391;20;3;2;6.5;CCCCCCCCCCCCCCCCCCC(N)CCP(=O)(O)O
CHEMBL117715;10787;Smallmolecule;None;-;0;Human;0;Binding;1;6.2;6.2;6.2;IC50;ChEMBL;421;15;3;4;4.7;CCCCCCCCOc1c(Cl)cc(CNCCCP(=O)(O)O)cc1OC
CHEMBL118508;12049;Smallmolecule;None;-;0;Human;0;Binding;1;7.0;7.0;7.0;IC50;ChEMBL;387;15;3;4;4.1;CCCCCCCCOc1ccc(CNCCCP(=O)(O)O)cc1OC
CHEMBL118815;12528;Smallmolecule;None;-;0;Human;0;Binding;1;6.4;6.4;6.4;IC50;ChEMBL;507;18;3;4;6.0;CCCCCCCCCCCOc1c(Br)cc(CNCCCP(=O)(O)O)cc1OC
CHEMBL185447;66151;Smallmolecule;None;-;0;Human;0;Binding;1;6.7;6.7;6.7;IC50;ChEMBL;375;16;2;2;5.7;CCCCCCCCCCCCCCN1CCCC1CCP(=O)(O)O
CHEMBL323617;109414;Smallmolecule;None;-;0;Human;0;Binding;1;7.3;7.3;7.3;IC50;ChEMBL;395;13;3;5;3.9;CCCCCCCc1nc(-c2ccc(CNCCCP(=O)(O)O)cc2)no1
CHEMBL324820;109785;Smallmolecule;None;-;0;Human;0;Binding;1;7.1;7.1;7.1;IC50;ChEMBL;401;16;3;4;4.5;CCCCCCCCOc1ccc(CNCCCP(=O)(O)O)cc1OCC
CHEMBL325193;109842;Smallmolecule;None;-;0;Human;0;Binding;1;8.4;8.4;8.4;IC50;ChEMBL;355;14;3;2;4.3;CCCCCCCCc1ccc(CCNCCCP(=O)(O)O)cc1
CHEMBL325247;109853;Smallmolecule;None;-;0;Human;0;Binding;1;5.1;5.1;5.1;IC50;ChEMBL;437;13;3;4;4.1;CCCCCCOc1c(Br)cc(CNCCCP(=O)(O)O)cc1OC
CHEMBL331054;112195;Smallmolecule;None;-;0;Human;0;Binding;1;8.2;8.2;8.2;IC50;ChEMBL;371;14;3;3;4.4;CCCCCCCCOc1ccc(CNCCCP(=O)(O)O)cc1C
CHEMBL332373;113073;Smallmolecule;None;-;0;Human;0;Binding;1;8.1;8.1;8.1;IC50;ChEMBL;357;14;3;3;4.1;CCCCCCCCOc1ccc(CNCCCP(=O)(O)O)cc1
CHEMBL332667;113314;Smallmolecule;None;-;0;Human;0;Binding;1;7.0;7.0;7.0;IC50;ChEMBL;513;14;3;3;5.6;CCCCCCCCOc1c(Br)cc(CNCCCP(=O)(O)O)cc1Br
CHEMBL333335;113730;Smallmolecule;None;-;0;Human;0;Binding;1;9.0;9.0;9.0;IC50;ChEMBL;371;15;3;3;4.5;CCCCCCCCCOc1ccc(CNCCCP(=O)(O)O)cc1
CHEMBL421234;163518;Smallmolecule;None;-;0;Human;0;Binding;1;7.4;7.4;7.4;IC50;ChEMBL;307;14;3;2;4.2;CCCCCCCCCCCCC(N)CCP(=O)(O)O
CHEMBL432632;167280;Smallmolecule;None;-;0;Human;0;Binding;1;5.9;5.9;5.9;IC50;ChEMBL;319;14;2;2;4.9;CCCCCCCCCc1ccc(CNCCCC(=O)O)cc1
CHEMBL432809;167293;Smallmolecule;None;-;0;Human;0;Binding;1;6.8;6.8;6.8;IC50;ChEMBL;353;14;2;2;5.4;CCCCCCCCCc1ccc(CNCCCP(C)(=O)O)cc1
CHEMBL432813;167294;Smallmolecule;None;-;0;Human;0;Binding;1;6.0;6.0;6.0;IC50;ChEMBL;401;15;3;4;4.4;CCCCCCCCOc1c(C)cc(CNCCCP(=O)(O)O)cc1OC
CHEMBL441826;168518;Smallmolecule;None;-;0;Human;0;Binding;1;6.7;6.7;6.7;IC50;ChEMBL;493;17;3;4;5.6;CCCCCCCCCCOc1c(Br)cc(CNCCCP(=O)(O)O)cc1OC
CHEMBL1161691;10033;Smallmolecule;None;-;0;Human;0;Binding;1;8.2;8.2;8.2;IC50;ChEMBL;389;14;5;6;2.6;CCCCCCCCc1ccc(CCC(N)(CO)CO[PH](O)(O)O)cc1
CHEMBL1181660;11498;Smallmolecule;None;-;0;Human;0;Binding;1;5.8;5.8;5.8;EC50;ChEMBL;395;12;4;4;4.1;CCCCCCCCc1ccc(-c2c[nH]c([C@H](N)COP(=O)(O)O)n2)cc1
CHEMBL1181688;11504;Smallmolecule;None;-;0;Human;0;Binding;1;6.2;6.2;6.2;EC50;ChEMBL;411;12;4;4;4.2;CCCCCCCCc1ccc(-c2c[nH]c([C@@H](N)COP(O)(O)=S)n2)cc1
